时间,Twitter ID,用户名,正文,回复,转发,点赞
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-14, 8:08 AM",alex_pazhyn,ᴏʟᴇᴋsᴀɴᴅʀ ᴘᴀᴢʜʏɴ ⚡️,#teslamodel3 is so yummy pic.twitter.com/GbX8tumxnx,0,0,1
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-13, 10:38 PM",RepsforGenius,Bree Of Tart,All I'm saying is that the future pres better not fuck with incentives on the #teslamodel3 I ordered.,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-09, 3:46 PM",Umit_Paris,Ümit,Tesla choisira le site de sa future usine européenne en 2017. #tesla #teslamodel3 #TeslaMotors #startuppic.twitter.com/DJDJsrzWJQ,0,0,1
"2016-11-09, 3:31 PM",globedrive,Globe Drive,Thinking about buying a #teslamodel3 - you won't get unlimited free use of the superchargers http://www.theglobeandmail.com/globe-drive/news/industry-news/tesla-to-end-unlimited-free-use-of-supercharging-stations/article32718558/ …pic.twitter.com/e1PafTA5Vq,0,0,0
"2016-11-09, 2:09 PM",mmarinmx,Mario Marin,Tesla Buying Engineering Firm To Automate Production http://www.mbtmag.com/news/2016/11/tesla-buying-engineering-firm-automate-production#.WCN0NZa4QBo.twitter … #tesla #TeslaModel3 #TeslaMotors #ElonMusk,0,0,0
"2016-11-13, 11:08 PM",melvinology,Melvin Richard,"@TeslaMotors new gigafactory will be on Europe somewhere!!!
#tesla #TeslaModel3 #lithiumironbatteries #ElonMusk @elonmusk",0,0,0
"2016-11-13, 10:38 PM",RepsforGenius,Bree Of Tart,All I'm saying is that the future pres better not fuck with incentives on the #teslamodel3 I ordered.,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-09, 3:46 PM",Umit_Paris,Ümit,Tesla choisira le site de sa future usine européenne en 2017. #tesla #teslamodel3 #TeslaMotors #startuppic.twitter.com/DJDJsrzWJQ,0,0,1
"2016-11-09, 3:31 PM",globedrive,Globe Drive,Thinking about buying a #teslamodel3 - you won't get unlimited free use of the superchargers http://www.theglobeandmail.com/globe-drive/news/industry-news/tesla-to-end-unlimited-free-use-of-supercharging-stations/article32718558/ …pic.twitter.com/e1PafTA5Vq,0,0,0
"2016-11-09, 2:09 PM",mmarinmx,Mario Marin,Tesla Buying Engineering Firm To Automate Production http://www.mbtmag.com/news/2016/11/tesla-buying-engineering-firm-automate-production#.WCN0NZa4QBo.twitter … #tesla #TeslaModel3 #TeslaMotors #ElonMusk,0,0,0
"2016-11-09, 10:56 AM",JesusFraileArda,Jesus Fraile Ardanuy,IEEEorg: .TeslaMotors is gearing up to meet #TeslaModel3 production goals: http://engt.co/2fZy3sC  via engadget,0,0,0
"2016-11-13, 3:03 PM",Model3Owners,Model 3 Owners Club,Interior options packages on Model X points to streamlined Model 3 options https://model3ownersclub.com/threads/new-interior-finish-packages-on-model-x.1745/ … #Tesla #TeslaModel3,0,4,12
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-09, 3:46 PM",Umit_Paris,Ümit,Tesla choisira le site de sa future usine européenne en 2017. #tesla #teslamodel3 #TeslaMotors #startuppic.twitter.com/DJDJsrzWJQ,0,0,1
"2016-11-09, 3:31 PM",globedrive,Globe Drive,Thinking about buying a #teslamodel3 - you won't get unlimited free use of the superchargers http://www.theglobeandmail.com/globe-drive/news/industry-news/tesla-to-end-unlimited-free-use-of-supercharging-stations/article32718558/ …pic.twitter.com/e1PafTA5Vq,0,0,0
"2016-11-09, 2:09 PM",mmarinmx,Mario Marin,Tesla Buying Engineering Firm To Automate Production http://www.mbtmag.com/news/2016/11/tesla-buying-engineering-firm-automate-production#.WCN0NZa4QBo.twitter … #tesla #TeslaModel3 #TeslaMotors #ElonMusk,0,0,0
"2016-11-09, 10:54 AM",IEEEorg,IEEE,.@TeslaMotors is gearing up to meet #TeslaModel3 production goals: http://engt.co/2fZy3sC  via @engadget,0,5,10
"2016-11-09, 7:44 AM",evannex_com,EVANNEX for Tesla,"Big news surrounding #Tesla from Europe yesterday, read here: http://ow.ly/eG8k3060fHs  $tsla #teslamotors #teslamodelx #teslamodel3 #elonmusk",0,2,5
"2016-11-13, 11:33 AM",grsmith8,Epistulae140,Said to be similar to the #teslamodel3 after some *minor design revisions* https://twitter.com/RoadandTrack/status/797833413134876672 …,0,0,0
"2016-11-13, 10:42 AM",BCGinItaly,BCGinItaly,Perché tutti vogliono un'auto @TeslaMotors? Su @espressonline il punto di BCG: http://bit.ly/1WXpKuV . #Tesla #TeslaModel3 #electricvehicle,0,1,0
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-09, 3:46 PM",Umit_Paris,Ümit,Tesla choisira le site de sa future usine européenne en 2017. #tesla #teslamodel3 #TeslaMotors #startuppic.twitter.com/DJDJsrzWJQ,0,0,1
"2016-11-09, 3:31 PM",globedrive,Globe Drive,Thinking about buying a #teslamodel3 - you won't get unlimited free use of the superchargers http://www.theglobeandmail.com/globe-drive/news/industry-news/tesla-to-end-unlimited-free-use-of-supercharging-stations/article32718558/ …pic.twitter.com/e1PafTA5Vq,0,0,0
"2016-11-09, 2:09 PM",mmarinmx,Mario Marin,Tesla Buying Engineering Firm To Automate Production http://www.mbtmag.com/news/2016/11/tesla-buying-engineering-firm-automate-production#.WCN0NZa4QBo.twitter … #tesla #TeslaModel3 #TeslaMotors #ElonMusk,0,0,0
"2016-11-09, 10:54 AM",IEEEorg,IEEE,.@TeslaMotors is gearing up to meet #TeslaModel3 production goals: http://engt.co/2fZy3sC  via @engadget,0,5,10
"2016-11-09, 8:46 AM",Model3Owners,Model 3 Owners Club,"New Supercharger Program Explained for Model 3 reservation holders #Tesla #TeslaModel3
https://youtu.be/DT6ymytrt-Y",1,3,19
"2016-11-09, 7:44 AM",evannex_com,EVANNEX for Tesla,"Big news surrounding #Tesla from Europe yesterday, read here: http://ow.ly/eG8k3060fHs  $tsla #teslamotors #teslamodelx #teslamodel3 #elonmusk",0,2,5
"2016-11-13, 6:25 AM",ubuygas,UBUYGAS,Please don't be an #EVHOLE @EVHOLES #TeslaModel3 #TeslaModelS #BMWi8 #BMWi3 http://EV-HOLES.com  #UBUYGAS #TravelWithCP #Tesla pic.twitter.com/bujo8oZCBb,0,4,5
"2016-11-12, 2:34 PM",lars_H_Hoffmann,Lars H. Hoffmann,@TeslaMotors @elonmusk  #Tesla #teslamodel3 https://twitter.com/lars_H_Hoffmann/status/797515743021723648 …,0,0,0
"2016-11-12, 2:18 PM",gswcowboy,Ren,Driving to LA makes me want my full autonomy driving option #TeslaModel3,0,0,0
"2016-11-12, 7:21 AM",Jasonrbirchall,Jason R Birchall,"Well this is bad news,unofficial report suggest #BMW still on the EV fence.  #slow #teslamodel3 #TeslaMotorshttp://ln.is/www.leftlanenews.com/P6raE …",0,0,1
"2016-11-12, 1:35 AM",Cisco_Mobile,Todd Smith,Faraday Future Patent Reveals #Tesla-Like Features https://goo.gl/attDLy  #TeslaMotors #teslamodel3 #teslacar,0,0,0
"2016-11-11, 8:31 AM",evannex_com,EVANNEX for Tesla,"Here's why the #TeslaModel3 will have the best charging network, read here: http://ow.ly/3BG03064U0K  $tsla #teslamotors #electricvehicle #EV",0,4,14
"2016-11-10, 12:21 PM",Model3Owners,Model 3 Owners Club,A number of members came to our meet-up wearing this shirt last night. More popular than we thought!  https://model3ownersclub.com/shop/product/model-3-line-art-short-sleeve-mens-t-shirt/ … #TeslaModel3,1,2,15
"2016-11-10, 7:55 AM",mkonkolowicz,Maciej Konkolowicz,3x #SuperCharger installed #TheZLot. #askandyoushallreceive #teslamodel3 #gettingready… https://www.instagram.com/p/BMoWHsBBKzT/,0,0,0
"2016-11-10, 5:52 AM",vitorrindia,vitorr,"http://vitorr.com/post-details.php?postid=2646 … #TeslaModel3 will #feature new type of #glass developed in-house, #ElonMusk.#read #tweet #vitrorr #tech #climate",0,2,1
"2016-11-09, 7:55 PM",Model3Owners,Model 3 Owners Club,First Model 3 Owners Club meet up in Toronto.  Thanks to everyone for coming out! #TeslaModel3 pic.twitter.com/9VreN74az6,9,17,71
"2016-11-09, 3:46 PM",Umit_Paris,Ümit,Tesla choisira le site de sa future usine européenne en 2017. #tesla #teslamodel3 #TeslaMotors #startuppic.twitter.com/DJDJsrzWJQ,0,0,1
"2016-11-09, 3:31 PM",globedrive,Globe Drive,Thinking about buying a #teslamodel3 - you won't get unlimited free use of the superchargers http://www.theglobeandmail.com/globe-drive/news/industry-news/tesla-to-end-unlimited-free-use-of-supercharging-stations/article32718558/ …pic.twitter.com/e1PafTA5Vq,0,0,0
"2016-11-09, 2:09 PM",mmarinmx,Mario Marin,Tesla Buying Engineering Firm To Automate Production http://www.mbtmag.com/news/2016/11/tesla-buying-engineering-firm-automate-production#.WCN0NZa4QBo.twitter … #tesla #TeslaModel3 #TeslaMotors #ElonMusk,0,0,0
